path,condition,test_type,cell,visit,test_id,rpt_T_degC,size_MB,DOD_pct,C_ch,C_dis,T_degC
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V05_5009.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,5,5009,40,3.208,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V07_5049.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,7,5049,40,3.207,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V09_5092.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,9,5092,40,3.207,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V11_5131.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,11,5131,40,3.204,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V13_5179.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,13,5179,40,3.205,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V15_5209.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,15,5209,40,3.206,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V17_5248.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,17,5248,40,3.207,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V19_5290.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,19,5290,40,3.205,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V21_5308.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,21,5308,40,3.207,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V23_5338.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,23,5338,40,3.208,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FMW48_CYC_at40degC_V25_5366.ird,DOD20_2C2C_40degC,CYC,S2000FMW48,25,5366,40,15.611,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V01_4937.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,1,4937,40,3.133,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V03_4963.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,3,4963,40,3.221,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V05_5011.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,5,5011,40,3.218,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V07_5051.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,7,5051,40,3.215,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V09_5094.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,9,5094,40,3.215,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V11_5129.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,11,5129,40,3.213,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V13_5181.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,13,5181,40,3.211,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V15_5211.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,15,5211,40,3.212,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V17_5250.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,17,5250,40,3.214,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V19_5292.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,19,5292,40,3.211,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V21_5310.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,21,5310,40,3.21,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V23_5340.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,23,5340,40,3.2,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_40degC/Cycling_Periods/S2000FN0IZ_CYC_at40degC_V25_5368.ird,DOD20_2C2C_40degC,CYC,S2000FN0IZ,25,5368,40,15.588,20.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/CU_at_25degC/S2000FNG5F_CU_at25degC_V00_4830.ird,DOD80_1C1C_-10degC,CU,S2000FNG5F,0,4830,25,15.459,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/CU_at_25degC/S2000FO405_CU_at25degC_V00_4829.ird,DOD80_1C1C_-10degC,CU,S2000FO405,0,4829,25,15.406,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/CU_at_25degC/S2000FO405_CU_at25degC_V01_4881.ird,DOD80_1C1C_-10degC,CU,S2000FO405,1,4881,25,1.549,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/CU_at_25degC/S2000FPM7N_CU_at25degC_V00_4828.ird,DOD80_1C1C_-10degC,CU,S2000FPM7N,0,4828,25,15.342,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/CU_at_25degC/S2000FPM7N_CU_at25degC_V01_4880.ird,DOD80_1C1C_-10degC,CU,S2000FPM7N,1,4880,25,1.557,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/Cycling_Periods/S2000FNG5F_CU_at-10degC_V01_4856.ird,DOD80_1C1C_-10degC,CYC,S2000FNG5F,1,4856,-10,13.085,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/Cycling_Periods/S2000FO405_CU_at-10degC_V01_4854.ird,DOD80_1C1C_-10degC,CYC,S2000FO405,1,4854,-10,35.137,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_1C1C_-10degC/Cycling_Periods/S2000FPM7N_CU_at-10degC_V01_4855.ird,DOD80_1C1C_-10degC,CYC,S2000FPM7N,1,4855,-10,36.756,80.0,1.0,1.0,-10.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V00_4903.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,0,4903,25,15.475,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V02_4953.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,2,4953,25,15.539,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V04_5004.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,4,5004,25,15.513,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V06_5059.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,6,5059,25,15.521,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V08_5087.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,8,5087,25,15.527,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V10_5143.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,10,5143,25,15.53,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V12_5190.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,12,5190,25,15.531,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V14_5232.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,14,5232,25,15.502,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V16_5268.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,16,5268,25,15.531,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V18_5307.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,18,5307,25,15.55,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V20_5346.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,20,5346,25,15.535,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V22_5380.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,22,5380,25,15.539,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V24_5402.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,24,5402,25,15.543,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FMYNP_CU_at25degC_V26_5426.ird,DOD80_2C2C_25degC,CU,S2000FMYNP,26,5426,25,15.533,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V00_4902.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,0,4902,25,15.453,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V02_4952.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,2,4952,25,15.511,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V04_5003.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,4,5003,25,15.516,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V06_5057.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,6,5057,25,15.513,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V08_5086.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,8,5086,25,15.513,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V10_5142.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,10,5142,25,15.525,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V12_5189.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,12,5189,25,15.52,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V14_5229.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,14,5229,25,15.501,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V16_5267.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,16,5267,25,15.501,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V18_5306.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,18,5306,25,15.521,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V20_5345.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,20,5345,25,15.495,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V22_5379.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,22,5379,25,15.51,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V24_5401.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,24,5401,25,15.487,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FNNDT_CU_at25degC_V26_5425.ird,DOD80_2C2C_25degC,CU,S2000FNNDT,26,5425,25,15.514,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V00_4901.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,0,4901,25,15.384,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V02_4951.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,2,4951,25,15.461,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V04_5002.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,4,5002,25,15.438,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V06_5056.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,6,5056,25,15.453,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V08_5084.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,8,5084,25,15.466,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V10_5141.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,10,5141,25,15.467,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V12_5188.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,12,5188,25,15.473,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V14_5230.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,14,5230,25,15.45,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V16_5266.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,16,5266,25,15.461,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V18_5305.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,18,5305,25,15.487,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V20_5344.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,20,5344,25,15.475,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V22_5378.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,22,5378,25,15.473,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V24_5400.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,24,5400,25,15.483,80.0,2.0,2.0,25.0
